Description,Total_Revenue,Total_Quantity,Transaction_Count,Avg_Price,ASP,Product_Type
PACK OF 12 VINTAGE DOILY TISSUES,955.42,2272,119,0.48677685950413224,0.42051936619718305,⭐ Core Product
PACK OF 12 VINTAGE LEAF TISSUES ,562.88,1496,80,0.4760493827160494,0.37625668449197863,📦 Volume Driver
PACK OF 12 WOODLAND TISSUES ,1651.3,5468,271,0.48146520146520144,0.30199341623994147,⭐ Core Product
PACK OF 20 NAPKINS PANTRY DESIGN,5670.0,6573,670,0.9899710982658959,0.8626198083067093,⭐ Core Product
PACK OF 20 NAPKINS RED APPLES,3569.58,4380,375,0.9678851174934725,0.814972602739726,⭐ Core Product
PACK OF 20 SKULL PAPER NAPKINS,2233.1,2409,335,1.1530088495575221,0.9269821502698214,⭐ Core Product
PACK OF 20 SPACEBOY NAPKINS,1222.61,1538,145,1.0078231292517008,0.7949349804941481,⭐ Core Product
PACK OF 6 BIRDY GIFT TAGS,7547.89,6222,395,1.4720343137254903,1.213097074895532,⭐ Core Product
PACK OF 6 COCKTAIL PARASOL STRAWS,1000.4399999999999,2501,111,0.5528448275862069,0.40001599360255896,⭐ Core Product
PACK OF 6 HANDBAG GIFT BOXES,1570.3999999999999,573,111,3.28875,2.7406631762652705,⭐ Core Product
PACK OF 6 LARGE FRUIT STRAWS ,1401.7,2282,151,0.7791390728476821,0.6142418930762489,⭐ Core Product
PACK OF 6 PANETTONE GIFT BOXES,548.63,233,18,3.1944444444444446,2.3546351931330474,⚠️ Rationalization Candidate
PACK OF 6 PANNETONE GIFT BOXES,5398.33,2097,178,3.0986592178770946,2.5743109203624224,⭐ Core Product
PACK OF 6 SANDCASTLE FLAGS ASSORTED,2172.2,2523,224,1.091578947368421,0.8609591755846214,⭐ Core Product
PACK OF 6 SKULL PAPER CUPS,1346.65,2113,171,0.7704545454545454,0.6373166114529106,⭐ Core Product
PACK OF 6 SKULL PAPER PLATES,1862.75,2321,193,1.0186153846153847,0.8025635501938819,⭐ Core Product
PACK OF 6 SMALL FRUIT STRAWS,682.39,1685,100,0.46819047619047616,0.40497922848664686,⭐ Core Product
PACK OF 6 SWEETIE GIFT BOXES,2649.35,1061,102,3.129326923076923,2.4970311027332706,⭐ Core Product
PACK OF 60 DINOSAUR CAKE CASES,6102.51,12312,601,0.6264715447154472,0.49565545808966865,⭐ Core Product
PACK OF 60 MUSHROOM CAKE CASES,2869.9,5199,393,0.8403266331658291,0.5520100019234468,⭐ Core Product
PACK OF 60 PINK PAISLEY CAKE CASES,12226.32,24820,869,0.7446931818181819,0.49259951651893635,⭐ Core Product
PACK OF 60 SPACEBOY CAKE CASES,4563.24,8420,520,0.7674003795066414,0.5419524940617577,⭐ Core Product
PACK OF 72 RETROSPOT CAKE CASES,21246.45,36396,1320,0.7612056213017753,0.5837578305308276,⭐ Core Product
PACK OF 72 SKULL CAKE CASES,8414.59,15169,663,0.797123695976155,0.5547227899004549,⭐ Core Product
PACK OF SIX LED TEA LIGHTS,5008.26,1752,203,3.2622815533980583,2.858595890410959,⭐ Core Product
PACK/12 BLUE FOLKART CARDS,64.9,22,18,2.95,2.95,⚠️ Rationalization Candidate
PACK/12 XMAS FUN CARD,100.30000000000001,34,11,2.95,2.95,⚠️ Rationalization Candidate
PACKING CHARGE,105.0,14,14,7.5,7.5,⚠️ Rationalization Candidate
PADS TO MATCH ALL CUSHIONS,0.003,4,4,0.00075,0.00075,⚠️ Rationalization Candidate
PAINT YOUR OWN CANVAS SET,3986.64,2461,220,1.9142342342342342,1.6199268590004063,⭐ Core Product
PAINT YOUR OWN EGGS IN CRATE,299.36,164,5,2.022,1.8253658536585367,⚠️ Rationalization Candidate
PAINTED HEART WREATH WITH BELL,15.0,12,1,1.25,1.25,⚠️ Rationalization Candidate
PAINTED LIGHTBULB RAINBOW DESIGN,98.11999999999999,152,51,0.7815686274509804,0.6455263157894736,⚠️ Rationalization Candidate
PAINTED LIGHTBULB STAR+ MOON,103.22999999999999,180,53,0.7132075471698113,0.5734999999999999,⚠️ Rationalization Candidate
PAINTED METAL HEART WITH HOLLY BELL,854.3499999999999,1372,97,0.9436538461538462,0.622704081632653,⭐ Core Product
PAINTED METAL PEARS ASSORTED,7793.139999999999,4687,370,1.8063031914893617,1.6627138894815445,⭐ Core Product
PAINTED METAL STAR WITH HOLLY BELLS,1102.4199999999998,1916,117,0.7734166666666666,0.575375782881002,⭐ Core Product
PAINTED PINK RABBIT ,485.15999999999997,572,136,0.8598561151079136,0.8481818181818181,📦 Volume Driver
PAINTED SEA SHELL METAL WINDCHIME,85.31,93,8,1.53,0.9173118279569893,⚠️ Rationalization Candidate
PAINTED YELLOW WOODEN DAISY,516.79,612,117,0.8565833333333333,0.8444281045751634,📦 Volume Driver
PAIR BUTTERFLY HAIR CLIPS,120.34,32,17,3.7676470588235293,3.760625,⚠️ Rationalization Candidate
PAIR OF ENAMEL BUTTERFLY HAIRCLIP,96.86,29,18,3.337222222222222,3.34,⚠️ Rationalization Candidate
PAIR OF PINK FLOWER CLUSTER SLIDE,132.7,53,37,2.4975675675675673,2.50377358490566,⚠️ Rationalization Candidate
PAIR PADDED HANGERS PINK CHECK,376.27000000000004,112,43,3.3988372093023256,3.3595535714285716,⚠️ Rationalization Candidate
PAISLEY PARK CARD,165.07999999999998,376,41,0.5885365853658536,0.4390425531914893,📦 Volume Driver
PAISLEY PATTERN  STICKERS,111.86,125,32,1.0071875,0.89488,⚠️ Rationalization Candidate
PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3,2,9.95,9.95,⚠️ Rationalization Candidate
PANDA AND BUNNIES STICKER SHEET,355.83,408,81,0.9703703703703703,0.8721323529411764,📦 Volume Driver
PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219,66,4.536969696969697,4.004109589041096,💎 Premium Product
PANTRY APPLE CORER,704.13,471,105,1.8700925925925926,1.494968152866242,⭐ Core Product
PANTRY CHOPPING BOARD,5868.5,1154,57,6.361754385964912,5.085355285961872,⭐ Core Product
PANTRY HOOK BALLOON WHISK ,477.89,213,47,2.777872340425532,2.2436150234741783,⚠️ Rationalization Candidate
PANTRY HOOK SPATULA,349.2,160,33,2.5148484848484847,2.1825,⚠️ Rationalization Candidate
PANTRY HOOK TEA STRAINER ,351.37,164,32,2.33625,2.1425,⚠️ Rationalization Candidate
PANTRY KITCHEN THERMOMETER ,154.52,112,31,1.562258064516129,1.3796428571428572,⚠️ Rationalization Candidate
PANTRY MAGNETIC  SHOPPING LIST,5062.599999999999,3342,475,1.7995876288659793,1.5148414123279472,⭐ Core Product
PANTRY PASTRY BRUSH,1543.77,1154,212,1.6372169811320754,1.3377556325823223,⭐ Core Product
PANTRY ROLLING PIN,9564.98,2464,238,4.3442436974789915,3.8818912337662335,⭐ Core Product
PANTRY SCRUBBING BRUSH,3910.0099999999998,2363,291,1.9236734693877549,1.6546804909013964,⭐ Core Product
PANTRY WASHING UP BRUSH,6391.82,4090,381,1.8184334203655352,1.5627921760391197,⭐ Core Product
PAPER BUNTING COLOURED LACE,5661.05,1893,238,3.5898333333333334,2.990517696777602,⭐ Core Product
PAPER BUNTING PAISLEY PARK,679.07,249,31,3.186129032258065,2.7271887550200806,💎 Premium Product
PAPER BUNTING RETROSPOT,22785.06,7586,799,3.775093399750934,3.0035670972844715,⭐ Core Product
PAPER BUNTING VINTAGE PAISLEY,4457.43,1447,273,3.489890909090909,3.0804630269523154,⭐ Core Product
PAPER BUNTING VINTAGE PARTY,1215.53,427,47,3.2351063829787234,2.8466744730679157,⭐ Core Product
PAPER BUNTING WHITE LACE,11872.58,4082,326,3.396042296072508,2.9085203331700145,⭐ Core Product
PAPER CHAIN KIT 50'S CHRISTMAS ,64875.590000000004,19329,1160,3.362331081081081,3.356386258989084,⭐ Core Product
PAPER CHAIN KIT EMPIRE,15099.37,5181,436,3.2728442437923255,2.9143736730360934,⭐ Core Product
PAPER CHAIN KIT LONDON,1358.0900000000001,463,94,3.2443157894736845,2.9332397408207345,⭐ Core Product
PAPER CHAIN KIT RETROSPOT,14051.640000000001,4616,610,3.7658756137479545,3.0441161178509533,⭐ Core Product
PAPER CHAIN KIT SKULLS ,1566.99,548,97,3.175714285714286,2.859470802919708,⭐ Core Product
PAPER CHAIN KIT VINTAGE CHRISTMAS,32843.840000000004,10594,820,3.3676774969915764,3.1002303190485185,⭐ Core Product
"PAPER CRAFT , LITTLE BIRDIE",168469.6,80995,1,2.08,2.08,⭐ Core Product
PAPER LANTERN 5 POINT SEQUIN STAR,287.5,50,21,5.75,5.75,⚠️ Rationalization Candidate
PAPER LANTERN 5 POINT STAR MOON ,456.48,108,20,4.564,4.226666666666667,⚠️ Rationalization Candidate
PAPER LANTERN 5 POINT STAR MOON 30,41.5,10,5,4.15,4.15,⚠️ Rationalization Candidate
PAPER LANTERN 5 POINT STUDDED STAR,46.0,8,4,5.75,5.75,⚠️ Rationalization Candidate
PAPER LANTERN 6 POINT SNOW STAR,107.9,26,6,4.15,4.15,⚠️ Rationalization Candidate
PAPER LANTERN 7 POINT SNOW STAR,711.51,103,28,7.361428571428571,6.9078640776699025,💎 Premium Product
PAPER LANTERN 9 POINT DELUXE STAR,2111.4900000000002,349,36,6.809444444444445,6.050114613180517,⭐ Core Product
PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,18,5,4.15,4.15,⚠️ Rationalization Candidate
PAPER LANTERN 9 POINT HOLLY STAR 40,37.5,6,3,6.25,6.25,⚠️ Rationalization Candidate
PAPER LANTERN 9 POINT HOLLY STAR L,506.01,75,20,7.492,6.7467999999999995,⚠️ Rationalization Candidate
PAPER LANTERN 9 POINT HOLLY STAR S,348.59000000000003,83,20,4.347142857142858,4.199879518072289,⚠️ Rationalization Candidate
PAPER LANTERN 9 POINT SNOW STAR,1139.5800000000002,258,52,4.750769230769231,4.416976744186047,💎 Premium Product
PAPER LANTERN 9 POINT SNOW STAR ,1325.03,241,37,6.332564102564103,5.49804979253112,💎 Premium Product
PAPER POCKET TRAVELING FAN ,840.0200000000001,6591,138,0.3739855072463768,0.12744955241996664,⭐ Core Product
PAPERWEIGHT CHILDHOOD MEMORIES,440.34,266,36,2.7905555555555552,1.6554135338345863,⚠️ Rationalization Candidate
PAPERWEIGHT HOME SWEET HOME,245.57999999999998,158,29,2.8731034482758617,1.5543037974683542,⚠️ Rationalization Candidate
PAPERWEIGHT KINGS CHOICE ,230.67999999999998,168,23,2.640869565217391,1.373095238095238,⚠️ Rationalization Candidate
PAPERWEIGHT SAVE THE PLANET,641.55,338,45,2.582888888888889,1.898076923076923,💎 Premium Product
PAPERWEIGHT VINTAGE COLLAGE,736.88,510,71,2.9073239436619716,1.4448627450980391,⭐ Core Product
PAPERWEIGHT VINTAGE PAISLEY,220.04,152,33,3.3184848484848484,1.4476315789473684,⚠️ Rationalization Candidate
PARISIENNE CURIO CABINET,4507.08,546,241,9.16721991701245,8.254725274725274,⭐ Core Product
PARISIENNE JEWELLERY DRAWER ,6102.18,813,258,8.39046511627907,7.505756457564576,⭐ Core Product
PARISIENNE KEY CABINET ,4147.18,700,255,6.66234375,5.924542857142858,⭐ Core Product
PARISIENNE SEWING BOX,3839.2400000000002,312,138,13.468920863309354,12.30525641025641,💎 Premium Product
PARLOUR CERAMIC WALL HOOK,1869.0000000000002,450,75,4.255066666666667,4.153333333333334,⭐ Core Product
PARTY BUNTING,99445.23,18287,1686,5.794517647058823,5.438028654235249,⭐ Core Product
PARTY CHARMS 50 PIECES,1726.09,2251,133,1.0386029411764706,0.7668103065304309,⭐ Core Product
PARTY CONE CHRISTMAS DECORATION ,2664.6299999999997,2277,110,1.7685840707964602,1.1702371541501975,⭐ Core Product
PARTY CONES CANDY ASSORTED,2127.53,1762,76,1.395921052631579,1.2074517593643588,⭐ Core Product
PARTY CONES CANDY DECORATION,621.96,454,67,2.337910447761194,1.3699559471365639,📦 Volume Driver
PARTY CONES CANDY TREE DECORATION,604.4599999999999,734,33,1.289090909090909,0.8235149863760217,📦 Volume Driver
PARTY CONES CARNIVAL ASSORTED,504.88,404,22,2.227826086956522,1.2497029702970297,📦 Volume Driver
PARTY FOOD SHOPPER BAG,469.63,400,73,1.3158108108108109,1.174075,📦 Volume Driver
PARTY INVITES BALLOON GIRL,359.28999999999996,405,71,0.946619718309859,0.8871358024691357,📦 Volume Driver
PARTY INVITES DINOSAURS,528.2299999999999,611,94,0.9231914893617021,0.864533551554828,📦 Volume Driver
PARTY INVITES FOOTBALL,451.7,488,83,1.0548192771084337,0.9256147540983606,📦 Volume Driver
PARTY INVITES JAZZ HEARTS,458.31,528,102,0.9322549019607843,0.8680113636363637,📦 Volume Driver
PARTY INVITES SPACEMAN,457.38,538,74,0.8575675675675676,0.8501486988847583,📦 Volume Driver
PARTY INVITES WOODLAND,965.66,1154,122,0.9721774193548387,0.836793760831889,⭐ Core Product
PARTY METAL SIGN ,5338.63,3486,468,2.0181894736842105,1.5314486517498567,⭐ Core Product
PARTY PIZZA DISH BLUE POLKADOT,399.05,1117,71,0.5980821917808219,0.35725156669650854,📦 Volume Driver
PARTY PIZZA DISH GREEN POLKADOT,381.09,1034,59,0.5978333333333333,0.36855899419729204,📦 Volume Driver
PARTY PIZZA DISH PINK POLKADOT,459.81,1225,76,0.6346052631578947,0.37535510204081635,📦 Volume Driver
PARTY PIZZA DISH RED RETROSPOT,873.3299999999999,1974,94,0.6028723404255318,0.4424164133738601,⭐ Core Product
PARTY TIME DESIGN FLANNEL,75.35,86,25,1.0136,0.8761627906976743,⚠️ Rationalization Candidate
PARTY TIME PENCIL ERASERS,321.67,1396,134,0.3123880597014925,0.23042263610315186,📦 Volume Driver
PASTEL BLUE PHOTO ALBUM ,14.5,29,2,0.5,0.5,⚠️ Rationalization Candidate
PASTEL COLOUR HONEYCOMB FAN,697.77,945,84,1.2528235294117647,0.7383809523809524,⭐ Core Product
PASTEL PINK PHOTO ALBUM ,3.5,7,2,0.5,0.5,⚠️ Rationalization Candidate
PEACE SMALL WOOD LETTERS,222.96,30,24,7.3183333333333325,7.432,⚠️ Rationalization Candidate
PEACE WOODEN BLOCK LETTERS,1734.8700000000001,345,106,6.319629629629629,5.028608695652174,💎 Premium Product
PEACH KNITTED HEN ,316.46,315,60,1.0498333333333332,1.0046349206349205,⚠️ Rationalization Candidate
"PEARL & SHELL 42""NECKL. GREEN",53.62,5,3,10.706666666666665,10.724,⚠️ Rationalization Candidate
"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,10.75,10.75,⚠️ Rationalization Candidate
PEARL AND CHERRY QUARTZ BRACLET,18.27,5,4,3.6925,3.654,⚠️ Rationalization Candidate
PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2429.4999999999995,1462,159,1.7914999999999999,1.6617647058823526,⭐ Core Product
PEARLISED IVORY HEART LARGE ,661.02,418,39,1.765897435897436,1.5813875598086125,⭐ Core Product
PEARLISED IVORY HEART SMALL ,281.17,228,29,1.28125,1.233201754385965,⚠️ Rationalization Candidate
PEG BAG APPLE DESIGN,210.0,100,1,2.1,2.1,⚠️ Rationalization Candidate
PEG BAG APPLES DESIGN,3833.3599999999997,1484,287,3.2074394463667817,2.5831266846361185,⭐ Core Product
PENCIL CASE LIFE IS BEAUTIFUL,1615.91,534,130,3.5214074074074078,3.0260486891385767,⭐ Core Product
PENNY FARTHING BIRTHDAY CARD,1304.1399999999999,3042,262,0.5452091254752851,0.4287113740959894,⭐ Core Product
PENS ASSORTED FUNKY JEWELED ,1114.6399999999999,5211,144,0.33034722222222224,0.21390136250239875,⭐ Core Product
PENS ASSORTED FUNNY FACE,2571.4,9572,216,0.38857142857142857,0.26863769327204345,⭐ Core Product
PENS ASSORTED SPACEBALL,1368.1,5874,155,0.41865384615384615,0.2329077289751447,⭐ Core Product
PERIWINKLE T-LIGHT HOLDER,75.02,48,17,1.7658823529411765,1.5629166666666665,⚠️ Rationalization Candidate
"PET MUG, GOLDFISH",13.1,36,12,0.6383333333333333,0.3638888888888889,⚠️ Rationalization Candidate
PETIT TRAY CHIC,1736.6899999999998,1033,146,2.027808219178082,1.6812100677637947,⭐ Core Product
PHARMACIE FIRST AID TIN,4470.8099999999995,581,173,9.662068965517241,7.695025817555937,⭐ Core Product
PHOTO CLIP LINE,334.98,236,49,1.7107999999999999,1.419406779661017,⚠️ Rationalization Candidate
PHOTO CUBE,5978.78,3218,321,2.596676923076923,1.8579179614667494,⭐ Core Product
PHOTO FRAME 3 CLASSIC HANGING,5787.45,582,232,10.461965811965811,9.944072164948453,⭐ Core Product
PHOTO FRAME CORNICE,9755.09,3267,504,3.213877952755906,2.9859473523109887,⭐ Core Product
PHOTO FRAME LINEN AND LACE LARGE,801.6800000000001,215,43,3.8148837209302324,3.728744186046512,💎 Premium Product
PHOTO FRAME LINEN AND LACE SMALL,644.8000000000001,310,59,2.08,2.08,💎 Premium Product
PICNIC BASKET WICKER 60 PIECES,39619.5,61,2,649.5,649.5,💎 Premium Product
PICNIC BASKET WICKER LARGE,19302.26,1605,447,14.337158836689039,12.026330218068535,⭐ Core Product
PICNIC BASKET WICKER SMALL,11789.27,1905,462,7.5309462365591395,6.188593175853018,⭐ Core Product
PICNIC BOXES SET OF 3 RETROSPOT ,4620.91,965,190,5.667329842931937,4.788507772020726,⭐ Core Product
PICTURE DOMINOES,4798.38,3188,356,1.9796408839779005,1.505138017565872,⭐ Core Product
PICTURE FRAME WOOD TRIPLE PORTRAIT,6977.6,1068,265,7.740037735849057,6.533333333333334,⭐ Core Product
PIECE OF CAMO STATIONERY SET,326.56,3380,31,0.0967741935483871,0.09661538461538462,📦 Volume Driver
PIG KEYRING WITH LIGHT & SOUND ,1386.97,1379,80,1.7235,1.0057795503988398,⭐ Core Product
PIG MUG IN TWO COLOUR DESIGNS,130.26999999999998,159,17,1.4352941176470588,0.8193081761006288,⚠️ Rationalization Candidate
PIGGY BANK RETROSPOT ,7111.18,2762,330,3.1049696969696967,2.5746488052136134,⭐ Core Product
PIN CUSHION BABUSHKA BLUE,410.81,137,45,3.2939999999999996,2.998613138686131,⚠️ Rationalization Candidate
PIN CUSHION BABUSHKA PINK,1135.18,439,133,2.8105882352941176,2.5858314350797267,⭐ Core Product
PIN CUSHION BABUSHKA RED,656.4300000000001,201,45,3.8984444444444444,3.2658208955223884,💎 Premium Product
PING MICROWAVE APRON,1068.3799999999999,508,122,3.0187804878048783,2.103110236220472,⭐ Core Product
PING! MICROWAVE PLATE,415.09000000000003,152,63,3.1066666666666665,2.730855263157895,⚠️ Rationalization Candidate
PINK  HEART CONFETTI IN TUBE,888.3299999999999,966,78,1.5878481012658228,0.9195962732919254,⭐ Core Product
PINK  HEART SHAPE LOVE BUCKET ,1831.6200000000001,1042,123,3.216341463414634,1.7577927063339733,⭐ Core Product
PINK  HONEYCOMB PAPER BALL ,1308.56,693,80,2.8253086419753086,1.888253968253968,⭐ Core Product
PINK  HONEYCOMB PAPER FAN,555.97,498,65,1.6775757575757575,1.11640562248996,📦 Volume Driver
PINK  POLKADOT CUP,2707.34,3016,307,1.1209354838709678,0.897659151193634,⭐ Core Product
PINK  POLKADOT PLATE ,3449.6,2065,185,2.1288709677419355,1.670508474576271,⭐ Core Product
PINK & WHITE BREAKFAST TRAY,369.84000000000003,96,35,4.716285714285714,3.8525000000000005,⚠️ Rationalization Candidate
PINK & WHITE ROSEBUD RING,88.04,21,15,4.176,4.192380952380953,⚠️ Rationalization Candidate
PINK 3 PIECE POLKADOT CUTLERY SET,5520.02,1471,123,4.381869918699187,3.7525628823929305,⭐ Core Product
PINK ACRYLIC JEWEL SNOWFLAKE,4.5600000000000005,12,1,0.38,0.38000000000000006,⚠️ Rationalization Candidate
PINK ALLIUM  ARTIFICIAL FLOWER,5.07,3,1,1.69,1.6900000000000002,⚠️ Rationalization Candidate
PINK AND BLACK STRING CURTAIN,82.1,38,5,3.55,2.1605263157894736,⚠️ Rationalization Candidate
PINK AND WHITE CHRISTMAS TREE 120CM,553.07,201,34,4.017058823529412,2.7515920398009954,⚠️ Rationalization Candidate
PINK B'FLY C/COVER W BOBBLES,78.17,12,7,6.917142857142857,6.514166666666667,⚠️ Rationalization Candidate
PINK BABY BUNTING,6677.969999999999,2179,345,4.122405797101449,3.064694814134924,⭐ Core Product
PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2,1,5.95,5.95,⚠️ Rationalization Candidate
PINK BEADS+HAND PHONE CHARM,4.92,2,1,2.46,2.46,⚠️ Rationalization Candidate
PINK BERTIE GLASS BEAD BAG CHARM,106.24,115,10,1.5399999999999998,0.9238260869565217,⚠️ Rationalization Candidate
PINK BERTIE MOBILE PHONE CHARM,3.36,1,1,3.36,3.36,⚠️ Rationalization Candidate
PINK BITTY LIGHT CHAIN,201.31,106,36,2.8925,1.8991509433962264,⚠️ Rationalization Candidate
PINK BLUE FELT CRAFT TRINKET BOX,13828.1,10993,522,1.4207224334600759,1.2579004821249886,⭐ Core Product
PINK BOUDICCA LARGE BRACELET,264.7,38,12,6.97,6.96578947368421,⚠️ Rationalization Candidate
PINK BOUDOIR T-LIGHT HOLDER,10.2,12,1,0.85,0.85,⚠️ Rationalization Candidate
PINK BREAKFAST CUP AND SAUCER ,42.27,21,9,2.47,2.012857142857143,⚠️ Rationalization Candidate
PINK BUNNY EASTER EGG BASKET,231.89999999999998,158,4,1.5999999999999999,1.4677215189873416,⚠️ Rationalization Candidate
PINK BUTTERFLY CUSHION COVER,44.849999999999994,23,5,1.95,1.9499999999999997,⚠️ Rationalization Candidate
PINK BUTTERFLY CUSHION COVER ,173.48,35,20,4.9590000000000005,4.956571428571428,⚠️ Rationalization Candidate
PINK BUTTERFLY HANDBAG W BOBBLES,671.62,162,98,4.146326530612245,4.145802469135803,💎 Premium Product
PINK BUTTERFLY WASHBAG,42.29,9,6,4.923333333333333,4.698888888888889,⚠️ Rationalization Candidate
PINK CANDYSTUFT ARTIFICIAL FLOWER,96.88999999999999,137,11,1.0645454545454545,0.7072262773722626,⚠️ Rationalization Candidate
PINK CAT BOWL,583.33,360,123,1.754390243902439,1.6203611111111111,📦 Volume Driver
PINK CAT FLORAL CUSHION COVER ,100.97,25,18,4.066666666666666,4.0388,⚠️ Rationalization Candidate
PINK CHERRY BLOSSOM CUP & SAUCER,7.5,6,1,1.25,1.25,⚠️ Rationalization Candidate
PINK CHERRY LIGHTS,27.0,4,1,6.75,6.75,⚠️ Rationalization Candidate
PINK CHICK EGG WARMER + EGG CUP,218.81,195,40,1.111,1.1221025641025641,⚠️ Rationalization Candidate
PINK CHRISTMAS FLOCK DROPLET ,15.02,10,3,2.09,1.502,⚠️ Rationalization Candidate
PINK CHRYSANTHEMUMS ART FLOWER,37.800000000000004,18,1,2.1,2.1,⚠️ Rationalization Candidate
PINK CLEAR GLASS CANDLE PLATE,39.92,30,5,1.6533333333333333,1.3306666666666667,⚠️ Rationalization Candidate
PINK COMBO MINI CRYSTALS NECKLACE,16.310000000000002,3,3,5.436666666666667,5.436666666666667,⚠️ Rationalization Candidate
PINK CREAM FELT CRAFT TRINKET BOX ,9128.06,7337,616,1.4245659163987139,1.2441133978465313,⭐ Core Product
